	reference	I	II	III	IV	V	VI	VII	VIII	IX	X	XI	XII	XIII	MHET_I	MHET_II
SRR9691048	1000.0	0.0	0.6731266947988183	0.0	0.0	0.20655133781209842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11839817756729212	0.0
SRR15677240	1000.0	0.0	1.7297128155204784	0.0	0.0	0.7076914323105592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4067512774028231	0.0
SRR15400729	1000.0	0.0	9.267174533047879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9313712956764304	0.0	0.0	0.0	2.175881456350597	0.0
SRR5817588	1000.0	0.0	0.44752611613881405	0.0	0.0	0.0	0.10110395054970914	0.06520905686342186	0.0	0.0	0.8495128046821645	0.0	0.0	0.0	2.0864855271924556	0.0
SRR15400733	1000.0	0.0	2.5914666704636873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6077606358111268	0.0	0.0	0.0	0.7835108581443005	0.0
SRR5209944	1000.0	0.0	2.7971758541307463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6813980534981942	0.0	0.0	0.0	0.0	0.0
SRR11837468	1000.0	0.0	1.0468730357584086	0.0	0.0	0.10707891383406361	0.0	0.0	0.0	0.0	1.0884571591232566	0.0	0.0	0.0	0.7406004945328621	0.0
SRR9691034	1000.0	0.0	0.8011357411532702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7700829468004544	0.0	0.0	0.0	3.383707314867074	0.0
SRR17401463	1000.0	0.0	0.37123639766636674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8299796577560603	0.0
SRR23315092	1000.0	0.0	3.2482467537707906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.593118969539331	0.0	0.0	0.0	2.286604510308175	0.0
SRR5124966	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18112238493348687	0.0	0.0	0.0	0.0	0.0	0.0	0.394911485721049	0.0
SRR5209948	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR2767290	1000.0	0.0	9.730990234224018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.689042025734858	0.0	0.0	0.0	13.73192950684999	0.0
SRR20746691	1000.0	0.0	46.21044864051035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.662126266549297	0.0	0.0	0.6392878077373974	0.3653073187070842	0.0
SRR19666934	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15143971454651067	0.0	0.0	0.0	3.92291088804835	0.0
SRR7497947	1000.0	0.0	0.7161022757730324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5038291011688834	0.0
SRR5209947	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR23952760	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR7497948	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53982238828592	0.0
SRR1269555	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5210470	1000.0	0.0	1.875570990361985	0.0	0.0	0.0	0.0	0.2732895599861769	0.0	0.0	0.6158398458286664	0.0	0.0	0.0	0.6615759182773858	0.0
SRR23315087	1000.0	0.0	4.114832196433575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.875341743597288	0.0	0.0	0.0	0.9663255290661767	0.0
SRR23952766	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5124968	1000.0	0.0	0.32867107329364936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26978417266187055	0.0	0.0	0.0	0.0	0.0
SRR5494549	1000.0	0.0	5.96472376939943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19983853445096728	0.0	0.0	0.0	1.4507129516202624	0.0
SRR20746679	1000.0	0.0	10.501471111254807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.707727620845208	0.0	0.0	0.0	1.5851507939042282	0.0
SRR10968219	1000.0	0.0	12.576446957202538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2467001058489986	0.0	0.0	0.0	3.648774509451977	0.0
SRR22829731	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR15677228	1000.0	0.0	0.39769855957695843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7017839374366192	0.0
SRR15532675	1000.0	0.0	1.6645161037247636	0.08439715698287502	0.0	0.053764497857645255	0.0	0.01702012210286403	0.0	0.0	0.026757215212874618	0.0	0.0	0.0	0.8058700541364145	0.0416869657302032
SRR5246790	1000.0	0.0	1.8096560515353624	0.16204647370566652	0.0	0.0	0.20441642325256099	0.0	0.0	0.0	0.2506656390134529	0.0	0.0	0.0	1.9264529061797993	0.0
SRR22829733	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5817590	1000.0	0.0	2.1034755914769043	0.0	0.0	0.0	0.11880295055073112	0.0	0.0	0.0	0.16186902012537116	0.0	0.0	0.0	1.1102908222511643	0.0
SRR10968278	1000.0	0.0	1.5620891582463672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3489375996943025	0.0	0.0	0.0	6.700232656651949	0.0
SRR15677230	1000.0	0.0	0.0	0.0	0.0	0.22292720569321783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6396135447574184	0.0
SRR10968153	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4326852687723806	0.0	0.0	0.0	2.7785895742747138	0.0
SRR15495778	1000.0	0.0	0.666564118340768	0.0	0.0	0.0	0.40156920890865844	0.0	0.0	0.0	0.10942760942760942	0.0	0.0	0.0	2.9044444247060297	0.0
SRR12172648	1000.0	0.0	0.9685973810510526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4483689687716934	0.0
SRR9691045	1000.0	0.0	0.0	0.0	0.0	0.0	0.625965845738542	0.0	0.0	0.0	0.9143650518173254	0.0	0.0	0.0	0.3661755706864862	0.0
SRR16547336	1000.0	0.0	4.774380687267538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.84483938747649	0.0	0.0	0.22609447004608293	1.1636985353130949	0.0
SRR5494540	1000.0	0.0	4.529067990374319	0.0	0.0	0.08686004615495918	0.0	0.0	0.0	0.0	1.7852639104794195	0.0	0.0	0.0	1.6437653060808077	0.0
SRR17401461	1000.0	0.0	0.9614976740240091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6938279918781312	0.0	0.0	0.0	4.2405498078368975	0.0
SRR11837389	1000.0	0.09487440999976282	2.379084189841768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11266336187471834	0.0	0.0	0.0	2.008762190392058	0.0
SRR9691039	1000.0	0.0	1.5037433703498104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8365964852543366	0.0	0.0	0.0	3.0077255729292456	0.0
SRR17401464	1000.0	0.0	0.310942856476551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4158042060032871	0.0	0.0	0.0	2.6258352654134036	0.0
SRR20746689	1000.0	0.0	12.052666416049926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.542649867331617	0.0	0.0	0.0	2.1226128998465223	0.0
SRR9656207	1000.0	0.0	0.8484787777191829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1033144545319744	0.0	0.0	0.0	1.8105937654635123	0.0
SRR23315091	1000.0	0.0	15.608190697850484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.705670137174385	0.0	0.0	0.0	0.9996603250600639	0.0
SRR10968147	1000.0	0.0	0.6094071531907782	0.0	0.0	0.18699876819093972	0.0	0.0	0.0	0.0	0.7503325573661456	0.0	0.0	0.0	1.9330822914054766	0.0
SRR17541633	1000.0	0.0	0.7600093869192694	0.0	0.0	0.09994782992196002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34374914362445536	0.0
SRR14454012	1000.0	0.0	1.1727702555102613	0.0	0.0	0.10281964411905718	0.30279913543318676	0.0	0.0	0.0	1.0154280125920718	0.0	0.0	0.0	3.7728578317681776	0.0
SRR17651685	1000.0	0.0	10.786802030456853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37946428571428564	0.0
SRR5210317	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR22215818	1000.0	0.0	2.554616509705557	0.0	0.0	0.19597330701401666	0.0	0.0	0.0	0.0	0.2207278300052609	0.0	0.0	0.0	1.0270601069632546	0.0
SRR7498050	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42710403554442233	0.0
SRR11734618	1000.0	0.0	2.527809584069223	0.0	0.0	0.0	0.0	0.1841636420346291	0.0	0.0	0.0	0.0	0.0	0.0	2.054269500913579	0.0
SRR15677234	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16117558134364854	0.0
SRR5817586	1000.0	0.04588077642930484	1.5930178212002288	0.0	0.0	0.0	0.9529873398799867	0.05158193799744331	0.0	0.0	0.6839677494417412	0.0	0.0	0.0	5.092859975574471	0.0
SRR1269498	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR14454024	1000.0	0.0	0.4892083543224707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.487220137661831	0.0	0.0	0.0	4.658898387599314	0.0
SRR11734634	1000.0	0.11847859937984914	6.399047194931953	0.0	0.0	0.0467516799214358	0.0	0.08880052813479818	0.0	0.0	1.1924195967115876	0.0	0.0	0.0	2.7181058178352435	0.0
SRR6056278	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205	0.0
SRR20746683	1000.0	0.0	7.351868999889079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.286394128166158	0.0	0.0	0.2662349619445126	0.7698915782637854	0.0
SRR19666938	1000.0	0.0	31.03374437908579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9269309962515179	0.0	0.0	0.0	2.4101888439932107	0.0
SRR11837712	1000.0	0.0	1.921025311419946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.466353485903007	0.0
SRR10968280	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21584680675589768	0.0	0.0	0.0	3.1043357385327153	0.0
SRR18694246	1000.0	0.0	18.15509494162072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1620465789651595	0.0	0.0	0.0	2.3905216804259615	0.0
SRR14454021	1000.0	0.0	1.4839084090591872	0.0	0.0	0.0	0.1489959003999286	0.0	0.0	0.0	0.32631042421796347	0.0	0.0	0.0	2.3782885165108434	0.0
SRR10968279	1000.0	0.0	0.31348199178148417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1929873511904762	0.0	0.0	0.0	3.4198209972947886	0.0
SRR5198903	1000.0	0.0	0.6516510911296393	0.0	0.0	0.0	0.4976826686266475	0.0	0.0	0.0	0.2857324471269813	0.0	0.0	0.0	1.7081441105712083	0.0
SRR18694242	1000.0	0.11801348030269851	25.723344386791233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8595315148713206	0.0	0.0	0.0	1.5385781027750105	0.0
SRR18694240	1000.0	0.0	18.11809172215263	0.0	0.0	0.13081414950573828	0.0	0.0	0.0	0.0	1.70973315701415	0.0	0.0	0.0	3.0038241018620595	0.0
SRR15677232	1000.0	0.0	0.0	0.0	0.0	0.2261546936763668	0.0	0.0	0.0	0.0	0.18148914167528435	0.0	0.0	0.0	0.7935239527793818	0.0
SRR11837469	1000.0	0.1393291302379045	1.8812968854458167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4301786896095301	0.0	0.0	0.0	1.3376423503135555	0.0
SRR22215819	1000.0	0.1879699248120301	2.5380710659898473	0.0	0.0	0.22251891410769914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2761971934195582	0.0
SRR9691060	1000.0	0.0	13.516387051748298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0285535266738277	0.0	0.0	0.0	2.9587296760875414	0.0
SRR11837453	1000.0	0.0	1.4492962621135208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.444320529031753	0.0
SRR15677223	1000.0	0.0	0.7875365204759496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2770440973817179	0.0
SRR11734659	1000.0	0.07807241889890969	3.0119308813792562	0.0	0.0	0.0	0.0	0.08777372538930674	0.0	0.0	0.10595542564852027	0.0	0.0	0.0	2.198952515944398	0.0
SRR5468417	1000.0	0.3015080592429604	1.1631782996175124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3695905242333064	0.0	0.0	0.0	0.8187450192948854	0.0
SRR23952764	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR15677221	1000.0	0.0	1.0587900752043464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3724672228843861	0.0
SRR11070432	1000.0	0.0	0.28988222933848395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7284030507612415	0.0
SRR10968156	1000.0	0.0	1.0542861786086428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5841404358353511	0.0	0.0	0.0	7.605594703166441	0.0
SRR15677229	1000.0	0.18059855521155832	1.3934507813277595	0.0	0.0	0.21379268218190703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4908561270109479	0.0
SRR10968281	1000.0	0.0	0.304916100676029	0.0	0.0	0.0	0.0	0.17771737228750803	0.0	0.0	0.2107665678357113	0.0	0.0	0.0	3.862889897555736	0.0
SRR8191144	1000.0	0.0	3.2860704759094856	0.0	0.0	0.0	0.20717598157270173	0.0	0.0	0.0	0.053767099979582116	0.0	0.0	0.0	1.9669669274292356	0.0
SRR17541634	1000.0	0.0	0.39674281043943543	0.0	0.0	0.0	0.07170489326290716	0.0	0.0	0.0	0.21891570306585242	0.0	0.0	0.0	1.3679211820272519	0.0
SRR15677235	1000.0	0.0	0.6282041568805717	0.0	0.0	0.3855333922288867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22099324804548684	0.0
SRR9691041	1000.0	0.0	1.2434873637466755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9166117586302077	0.0	0.0	0.0	1.859124634458757	0.0
SRR23315097	1000.0	0.0	6.417009864955465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.880373281689072	0.0	0.0	0.0	5.366124388418446	0.0
SRR5210213	1000.0	0.0	1.3501568345162747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11837428	1000.0	0.0	1.270358823436003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06951685783802572	0.0	0.0	0.0	1.962435744954243	0.0
SRR17651687	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR22829734	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11837470	1000.0	0.0987763526463217	1.143198396109713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1876750700280112	0.0	0.0	0.0	1.5533579423049035	0.0
SRR11837387	1000.0	0.0	0.3280221086901257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5026014292219414	0.0
SRR7497733	1000.0	0.0	0.5773967325943754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8135736911783666	0.0
