	reference	I	II	III	IV	V	VI	VII	VIII	IX	X	XI	XII	XIII	MHET_I	MHET_II
SRR15373728	1000.0	0.23806274545482117	21.12353700786941	0.0	0.0	0.14090941319755768	0.0	0.0	0.0	0.0	0.5383353608396466	0.0	0.0	0.4240492653414002	1.548368408965047	0.0
SRR19161335	1000.0	0.0	12.845891718394297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.343808031569174	0.0	0.0	0.0	2.263733522844583	0.0
SRR19161327	1000.0	0.0	13.33332147595858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4735167017052095	0.0	0.0	0.0	4.5955123121969175	0.0
SRR16915461	1000.0	0.09304657631988739	6.1920843429123025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1233188472762257	0.0	0.0	0.0	3.508281306901432	0.0
SRR16915475	1000.0	0.04462654747755956	5.337063241478696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78439670215355	0.0	0.0	0.0	5.127023125399036	0.0
SRR20079033	1000.0	0.0	7.114066789688927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.854749665369812	0.0	0.0	0.0	1.7531868610006218	0.0
SRR20079032	1000.0	0.0	6.887666137094587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4711354961832061	0.0	0.0	0.0	2.6922028353326057	0.0
SRR17710034	1000.0	0.2589071798438829	3.995318917387837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.699042791080959	0.0	0.0	0.3074522760646109	3.8679530765635532	0.0
SRR20079019	1000.0	0.0	0.7471782346980234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5639374425022998	0.0	0.0	0.0	0.7885398869759495	0.0
SRR22703644	1000.0	0.5724538619275461	7.729580064605444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41872620716031	0.0	0.0	0.3398944805194805	2.5814695005284163	0.0
SRR23345830	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR17036898	1000.0	0.0	0.3777682439281823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.457494954067705	0.0	0.0	0.0	0.13289347152473555	0.0
SRR19161319	1000.0	0.0	5.122590491357288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8820330969267145	0.0	0.0	0.0	2.2035068964749276	0.0
SRR23345831	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19161324	1000.0	0.1354489164086687	2.8739922364885033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.303888975803087	0.0	0.0	0.0	6.2656054342742475	0.0
SRR16915479	1000.0	0.05306986740454025	6.346832873355168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3448130729525265	0.0	0.0	0.06302046754289155	2.456461303432018	0.0
SRR15646755	1000.0	0.0	3.9286617266662773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6657271225000807	0.0	0.0	0.0	3.687940091394558	0.0
SRR17710032	1000.0	0.0	8.71860102949393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.623054775902264	0.0	0.0	0.0	4.047152864094157	0.0
SRR23725313	1000.0	0.0	1.119058606368251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0667613636363633	0.0	0.0	0.0	0.8435760667903525	0.0
SRR14458745	1000.0	0.0	21.679778348534796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.999060429680057	0.0	0.0	2.5024900398406373	6.743969054715808	0.0
SRR15947154	1000.0	0.789925069964792	25.903126659759167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.93159248894105	0.0	0.0	0.0	3.7521440823327614	0.0
SRR23345821	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR15373726	1000.0	0.1390635795142518	23.06902425647588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.432491982616874	0.0	0.0	0.0	1.700087034373225	0.0
SRR16798073	1000.0	0.0	1.4239759178373272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87015503875969	0.0	0.0	0.0	1.515621073520535	0.0
SRR14458714	1000.0	0.0	10.396519971219792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.530912430173913	0.0	0.0	7.111508452535761	3.2531640102443653	0.0
SRR15373727	1000.0	0.1322571893651655	23.72573133078654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3820876288659794	0.0	0.0	0.0	1.4383520556420757	0.0
SRR16915476	1000.0	0.04235515859359697	4.330116213578898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1916559121721124	0.0	0.0	0.0	4.085453053352428	0.0
SRR22703653	1000.0	1.7045953782620156	11.508181995372999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.433443621184367	0.0	0.0	0.6747356705620479	0.7721648017563112	0.0
SRR5278472	1000.0	0.0	0.7967216089043501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9649460852333387	0.0
SRR14458748	1000.0	0.734754786655538	12.86753306579495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.673742703079963	0.0	0.0	3.9607875218150084	3.168630017452007	0.0
SRR20079020	1000.0	0.0	4.584136377208936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.048211898395722	0.0	0.0	0.0	1.8454915424632394	0.0
SRR16915468	1000.0	0.03898274526237824	4.511708588742254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1218330355906265	0.0	0.0	0.0	2.9816958310007964	0.0
SRR5278467	1000.0	0.0	4.683877131727248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9031275861530537	0.0
SRR23026121	1000.0	0.34498393843263103	8.36789401210778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5233983599279357	0.0	0.0	0.0	3.5532340747809417	0.0
SRR16915467	1000.0	0.05489604062307006	6.459341226613015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1592989200826262	0.0	0.0	0.0	3.0707500539256984	0.0
SRR22703650	1000.0	0.5385874011453504	9.869545777333578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3724093264248705	0.0	0.0	0.0	1.6730154180025811	0.0
SRR23026124	1000.0	0.0	12.946622908125988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.586490732324171	0.0	0.0	0.0	3.840415617927834	0.0
SRR17036904	1000.0	0.6979507157899036	0.4233761956187487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.990401835256554	0.0	0.0	0.0	3.1276916451335057	0.0
SRR17012560	1000.0	0.0	0.3095404206862816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.510747691661074	0.0	0.0	2.286729857819905	24.8314581816458	0.0
SRR17710025	1000.0	0.8987090367428004	14.446253551703222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2031230910941852	0.0	0.0	0.0	3.2590399731587363	0.0
SRR23026126	1000.0	0.0	14.736496891575884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.971301840659996	0.0	0.0	0.0	3.824374121837224	0.0
SRR19161331	1000.0	0.0	7.884739675227027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0115696083269774	0.0	0.0	0.0	1.0323800244970431	0.0
SRR23026118	1000.0	0.0	15.739975603037815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.014610845431413	0.0	0.0	0.7047216349541932	7.585677847956134	0.0
SRR23651777	1000.0	0.0	13.64200786343864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.93238214747127	0.0	0.0	0.06130190577320739	4.575633497757029	0.0
SRR23026125	1000.0	0.371377376839451	14.106206683389006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.613617402406418	0.0	0.0	0.3405542544886807	3.022102386588446	0.0
SRR23345823	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR19161326	1000.0	0.0	5.182307458384091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.273817429906004	0.0	0.0	0.0	1.8246982315519324	0.0
SRR23345825	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR20079030	1000.0	0.0	4.666516738418042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9804310444482973	0.0	0.0	0.0	2.8739295829261633	0.0
