	reference	I	II	III	IV	V	VI	VII	VIII	IX	X	XI	XII	XIII	MHET_I	MHET_II
SRR1010317	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR10873211	1000.0	0.0	0.5104500467912542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12826359594116976	0.0
SRR10873265	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28498718327910877	0.0
SRR10873268	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6019636731487926	0.0
SRR10873274	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27861185337699224	0.0
SRR10873275	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555137922190482	0.0
SRR10968150	1000.0	0.0	1.9845465452493571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42113716633478276	0.0
SRR10968162	1000.0	0.0	0.98076654403204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR10968218	1000.0	0.0	1.0525838052213743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.907195667125172	0.0	0.0	0.0	1.241760302970757	0.0
SRR10968282	1000.0	0.0	2.3203854231952428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4906463606632987	0.0
SRR10968283	1000.0	0.0	0.5663988052007304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7986137808550083	0.0
SRR11070432	1000.0	0.0	0.28379358328596904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8129383027342211	0.0
SRR1157609	1000.0	0.0	0.5644029000553951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3731119842648082	0.0	0.0	0.0	1.049472637373412	0.0
